0.963187	8.5732325E-5
0.9630412	5.0202326E-4
0.9628186	0.0011611391
0.96260375	0.0017855702
0.9623812	0.0026527303
0.962151	0.003485227
0.9619822	0.0042136163
0.9618364	0.0051500183
0.9616983	0.0060517355
0.96157557	0.0071614757
0.9614989	0.008756588
0.96147597	0.010108909
0.9615144	0.011357121
0.9615913	0.012709303
0.96169114	0.013645364
0.96179867	0.014477393
0.96190614	0.015170725
0.9620433	0.015864016
0.96215516	0.016577156
0.9622868	0.017230827
0.9624316	0.01794392
0.96258956	0.018597556
0.9627738	0.019310595
0.9629581	0.020053355
0.96317524	0.020706907
0.9633924	0.02136046
0.96358323	0.021865446
0.9637938	0.022429846
0.9640175	0.022905065
0.9642215	0.02332087
0.96447814	0.023855487
0.9647611	0.02418202
0.9649585	0.024478953
0.9652348	0.024864938
0.96554404	0.025280599
0.96586645	0.025577357
0.96614283	0.025874179
0.96644545	0.026022363
0.9667284	0.026230015
0.9670771	0.026318694
0.9673995	0.026377687
0.9677745	0.026317727
0.96803766	0.026168758
0.9683732	0.026049409
0.9686495	0.025811262
0.9689192	0.025573123
0.96916926	0.025364732
0.96940607	0.025037477
0.96959025	0.024650853
0.96982706	0.024323598
0.96998495	0.024026172
0.9701626	0.023669278
0.9703073	0.023223268
0.97047836	0.022836663
0.97064936	0.022271734
0.9708269	0.021677075
0.9709519	0.02111221
0.97109	        0.020636488
0.9712216	0.020131055
0.9713203	0.019566227
0.9714452	0.019001361
0.97154385	0.018406812
0.97165567	0.017752804
0.97172797	0.01709885
0.9718069	0.016534049
0.9718661	0.01576123
0.9719121	0.015166754
0.9719581	0.014423674
0.97199094	0.013591452
0.9719909	0.012699833
0.9719842	0.011540738
0.9719644	0.010589706
0.9719051	0.009490125
0.97184587	0.008776912
0.9717603	0.0083015
0.9716813	0.0074694324
0.9716089	0.0068751206
0.9715233	0.006251106
0.9714246	0.0058054337
0.9713127	0.005181456
0.9711811	0.004587226
0.97106916	0.0040821307
0.9709178	0.0035176487
0.97074676	0.002982915
0.9706151	0.0026264498
0.97046375	0.0022105712
0.9703256	0.0017946741
0.9701874	0.0015868213
0.97003603	0.0012303838
0.9699176	9.927831E-4
0.969786	6.660388E-4
0.96966755	4.5815867E-4
0.9695162	4.227987E-5
